"b'The last presidential election turned on fewer than 100,000 votes in three states. More people go to Coachella. The\xe2\x80\xa6 https://t.co/JtJlYxwGbf'"
b'America is always at our best when we look out for each other. Please do what you can to help people recover and re\xe2\x80\xa6 https://t.co/p53FdzYe97'
b'I\xe2\x80\x99m so proud of the work @MichelleObama has done over the years to ensure adolescent girls have access to education\xe2\x80\xa6 https://t.co/oMXzcgI4l2'
b'Congratulations to Drew Brees on the all time passing record. Always a class act.'
"b'Happy Anniversary, @MichelleObama. For 26 years, you\xe2\x80\x99ve been an extraordinary partner, someone who can always make\xe2\x80\xa6 https://t.co/csomlGbL1B'"
"b'Today, I\xe2\x80\x99m proud to endorse even more Democratic candidates who aren\xe2\x80\x99t just running against something, but for some\xe2\x80\xa6 https://t.co/oqewS0Y8vZ'"
"b'From civil servants to organizers, the young people I met in Amsterdam today are doing the hard work of change. And\xe2\x80\xa6 https://t.co/mlAp2SRZlP'"
"b'The antidote to government by a powerful few is government by the organized, energized many. This National Voter Re\xe2\x80\xa6 https://t.co/3W5pfaUdKd'"
"b'The first class of Obama Fellows is full of leaders like Keith\xe2\x80\x94hardworking, innovative, and dedicated to partnering\xe2\x80\xa6 https://t.co/nOd6FzH23n'"
"b'We will always remember everyone we lost on 9/11, thank the first responders who keep us safe, and honor all who de\xe2\x80\xa6 https://t.co/ku270JQnwl'"
"b""RT @nowthisnews: If you still don't think the midterms will affect you, @BarackObama is back to spell out just how important they are https\xe2\x80\xa6"""
b'Today I\xe2\x80\x99m at the University of Illinois to deliver a simple message to young people all over the country: You need\xe2\x80\xa6 https://t.co/brM6Vd7j2R'
b'Yesterday I met with high school students on Chicago\xe2\x80\x99s Southwest side who spent the summer learning to code some pr\xe2\x80\xa6 https://t.co/hY9B0mSQB9'
b'Congratulations to Hawaii for winning the Little League World Series! You make America very proud. \xf0\x9f\xa4\x99\xf0\x9f\x8f\xbe https://t.co/8Un7LPXgX1'
b'Our statement on the passing of Senator John McCain: https://t.co/3GBjNYxoj5'
"b'Aretha helped define the American experience. In her voice, we could feel our history, all of it and in every shade\xe2\x80\xa6 https://t.co/hUcQpbdydq'"
"b'Bobby Kennedy was one of my heroes. He was someone who showed us the power of acting on our ideals, the idea that a\xe2\x80\xa6 https://t.co/mMVBHEBzsv'"
"b'I\xe2\x80\x99m confident that, together, they\xe2\x80\x99ll strengthen this country we love by restoring opportunity, repairing our allia\xe2\x80\xa6 https://t.co/CgiImgqCDD'"
"b'Today I\xe2\x80\x99m proud to endorse such a wide and impressive array of Democratic candidates \xe2\x80\x93 leaders as diverse, patrioti\xe2\x80\xa6 https://t.co/i0MECnqfJr'"
"b""Mandela Day is about taking action to change the world for the better. In these young people, I see Madiba's exampl\xe2\x80\xa6 https://t.co/iT1v545C2L"""
"b'This week, I\xe2\x80\x99m traveling to Africa for the first time since I left office \xe2\x80\x93 a continent of wonderful diversity, thr\xe2\x80\xa6 https://t.co/UDROtalUlX'"
b'RT @MichelleObama: Sometimes truth transcends party. https://t.co/TeFM7NmNzU'
b'Congratulations to the @Capitals! This @NHLBlackhawks fan knows what it\xe2\x80\x99s like to lift that cup \xe2\x80\x93 and I\xe2\x80\x99m happy for\xe2\x80\xa6 https://t.co/9LG5lxLQC7'
"b'\xe2\x80\x9cLow plastic stool, cheap but delicious noodles, cold Hanoi beer.\xe2\x80\x9d This is how I\xe2\x80\x99ll remember Tony. He taught us abo\xe2\x80\xa6 https://t.co/l79o6OyNAT'"
"b'This National Gun Violence Awareness Day, show your commitment to keeping our kids safe from gun violence. Then, fo\xe2\x80\xa6 https://t.co/Nr5qxK8sgu'"
"b'We can never truly repay the debt we owe our fallen heroes. But we can remember them, honor their sacrifice, and af\xe2\x80\xa6 https://t.co/iHLhFdhoZQ'"
b'This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle a\xe2\x80\xa6 https://t.co/XN7anzCTst'
"b'Happy Mother\xe2\x80\x99s Day to every mom out there, especially the remarkable moms in my life, @MichelleObama and my mother-\xe2\x80\xa6 https://t.co/QsZPuZ2OoJ'"
b'There are few issues more important to the security of the US than the potential spread of nuclear weapons or the p\xe2\x80\xa6 https://t.co/ym4YTPpbWl'
b'RT @MichelleObama: Happy #CollegeSigningDay! So excited to be in Philly to celebrate all the young people making the commitment to higher e\xe2\x80\xa6'
"b'These talented young people will create a better future not just in Africa, but around the world. I can\xe2\x80\x99t wait to s\xe2\x80\xa6 https://t.co/0YgQxnOrz9'"
b'Our statement on the passing of Former First Lady Barbara Bush: https://t.co/MhTVYCL9Nj'
b'RT @ObamaFoundation: We just announced the inaugural class of #ObamaFellows. These 20 civic leaders have carried out inspiring work around\xe2\x80\xa6'
"b'RT @ObamaFoundation: This week\xe2\x80\x9450 years since Dr. Martin Luther King, Jr. was killed\xe2\x80\x94@BarackObama and @RepJohnLewis sat down with a group o\xe2\x80\xa6'"
b'Incredible to have a Chicago team in the Final Four. I\xe2\x80\x99ll take that over an intact bracket any day! Congratulations\xe2\x80\xa6 https://t.co/V9IbaSlbIp'
b'Michelle and I are so inspired by all the young people who made today\xe2\x80\x99s marches happen. Keep at it. You\xe2\x80\x99re leading\xe2\x80\xa6 https://t.co/d0DTg594Cs'
b'Our most important task as a nation is to make sure all our young people can achieve their dreams. We\xe2\x80\x99ve started th\xe2\x80\xa6 https://t.co/gNw9ks6pMY'
"b'In Singapore with young people who are advocating for education, empowering young women, and getting involved all o\xe2\x80\xa6 https://t.co/V5uHCeMWUa'"
b'41: I like the competition. And the loyalty to the home team. - 44 https://t.co/XG3ChMtW0M'
b'Congrats to @LoyolaChicago and Sister Jean for a last-second upset - I had faith in my pick!'
"b'Just because I have more time to watch games doesn\xe2\x80\x99t mean my picks will be better, but here are my brackets this ye\xe2\x80\xa6 https://t.co/gWpZwlceV3'"
b'Have fun out there among the stars. https://t.co/S285MTwGtp'
"b'Four years ago, @MichelleObama and I had the privilege to host Lt. Cmdr. Dan Cnossen and his fellow Paralympians an\xe2\x80\xa6 https://t.co/kneWyU2Tu1'"
"b'I got my start holding community meetings in Chicago, so it was fun to be home for one tonight. Michelle and I want\xe2\x80\xa6 https://t.co/1ammpZayJx'"
